Term	ID	es	nes	pval	sidak	fdr	geneset_size	leading_edge	propagated_edge
Formation of TC-NER Pre-Incision Complex	R-HSA-6781823	-0.4985564211701392	-2.4275555100052233	0.015200960436783317	0.9999999832750996	0.28811824268866204	16	ENSG00000139842,ENSG00000110768,ENSG00000272047,ENSG00000047315,ENSG00000020426,ENSG00000134480,ENSG00000163161,ENSG00000221983,ENSG00000134058,ENSG00000100142	ENSG00000166200,ENSG00000163161,ENSG00000170315,ENSG00000020426,ENSG00000136936,ENSG00000134480,ENSG00000141030,ENSG00000021776,ENSG00000104884,ENSG00000105258,ENSG00000121022,ENSG00000145736,ENSG00000110107,ENSG00000213780,ENSG00000272047,ENSG00000100142,ENSG00000240682,ENSG00000221983,ENSG00000198612,ENSG00000111652,ENSG00000076924,ENSG00000110768,ENSG00000143947,ENSG00000198783,ENSG00000144231,ENSG00000102978,ENSG00000049167,ENSG00000147669,ENSG00000134058,ENSG00000187735,ENSG00000169727,ENSG00000099817,ENSG00000084072,ENSG00000163882,ENSG00000139842,ENSG00000181222,ENSG00000167986,ENSG00000047315,ENSG00000168002,ENSG00000163945,ENSG00000177700,ENSG00000111358,ENSG00000168090,ENSG00000138663,ENSG00000150991,ENSG00000144524,ENSG00000187555,ENSG00000005075,ENSG00000158290,ENSG00000100387
Chylomicron assembly	R-HSA-8963888	0.886375503526057	2.4255552148451067	0.015284990449354607	0.9999999848629246	0.28811824268866204	6	ENSG00000130203	ENSG00000234906,ENSG00000138823,ENSG00000110244,ENSG00000084674,ENSG00000130203,ENSG00000110245,ENSG00000185624,ENSG00000158874,ENSG00000118137
RUNX1 regulates transcription of genes involved in BCR signaling	R-HSA-8939245	0.8277622153150919	2.423012629516834	0.015392391544783557	0.9999999866750346	0.28811824268866204	5	ENSG00000159216	ENSG00000159216,ENSG00000067955,ENSG00000136573,ENSG00000196092,ENSG00000120690
Chylomicron remodeling	R-HSA-8963901	0.9251083396205554	2.4148290683607163	0.01574259554117119	0.9999999912085737	0.28811824268866204	7	ENSG00000175445,ENSG00000130203,ENSG00000110243	ENSG00000110244,ENSG00000084674,ENSG00000175445,ENSG00000277494,ENSG00000130203,ENSG00000110245,ENSG00000110243,ENSG00000158874,ENSG00000118137
Interleukin-35 Signalling	R-HSA-8984722	0.88240888092743	2.4110267772311915	0.01590768047051383	0.9999999927739716	0.28811824268866204	6	ENSG00000168610,ENSG00000105397,ENSG00000081985,ENSG00000138378	ENSG00000168811,ENSG00000105246,ENSG00000127022,ENSG00000081985,ENSG00000115415,ENSG00000104998,ENSG00000138378,ENSG00000162434,ENSG00000168610,ENSG00000134352,ENSG00000105397
Post-translational protein phosphorylation	R-HSA-8957275	0.6482273059425269	2.406560521938502	0.01610353551368915	0.9999999942740364	0.28811824268866204	65	ENSG00000130203,ENSG00000125378,ENSG00000198734,ENSG00000100342,ENSG00000110243,ENSG00000136244,ENSG00000171560,ENSG00000115461,ENSG00000146674,ENSG00000135862,ENSG00000197249,ENSG00000049323,ENSG00000169174,ENSG00000115718,ENSG00000109501,ENSG00000125730,ENSG00000084674,ENSG00000041982,ENSG00000171557	ENSG00000185269,ENSG00000166147,ENSG00000177666,ENSG00000150687,ENSG00000152592,ENSG00000143870,ENSG00000169174,ENSG00000115363,ENSG00000142192,ENSG00000099937,ENSG00000070404,ENSG00000125730,ENSG00000130203,ENSG00000181195,ENSG00000128564,ENSG00000118972,ENSG00000116260,ENSG00000078898,ENSG00000136244,ENSG00000006118,ENSG00000041982,ENSG00000001036,ENSG00000130528,ENSG00000163453,ENSG00000115461,ENSG00000108950,ENSG00000135052,ENSG00000166598,ENSG00000198734,ENSG00000152291,ENSG00000145192,ENSG00000049323,ENSG00000136026,ENSG00000244731,ENSG00000101938,ENSG00000133895,ENSG00000164054,ENSG00000137845,ENSG00000091136,ENSG00000130175,ENSG00000128595,ENSG00000171557,ENSG00000109501,ENSG00000179403,ENSG00000118785,ENSG00000115718,ENSG00000126777,ENSG00000104805,ENSG00000089199,ENSG00000171560,ENSG00000172037,ENSG00000100342,ENSG00000101439,ENSG00000084674,ENSG00000152583,ENSG00000072080,ENSG00000140093,ENSG00000177706,ENSG00000185624,ENSG00000152595,ENSG00000184371,ENSG00000074855,ENSG00000197249,ENSG00000163631,ENSG00000125378,ENSG00000132031,ENSG00000091513,ENSG00000162576,ENSG00000178522,ENSG00000113739,ENSG00000147257,ENSG00000081051,ENSG00000049449,ENSG00000170558,ENSG00000038427,ENSG00000151655,ENSG00000125363,ENSG00000154305,ENSG00000171951,ENSG00000146678,ENSG00000163430,ENSG00000117601,ENSG00000140545,ENSG00000183087,ENSG00000130385,ENSG00000071073,ENSG00000163975,ENSG00000047457,ENSG00000140943,ENSG00000084234,ENSG00000132464,ENSG00000141753,ENSG00000102854,ENSG00000146674,ENSG00000113889,ENSG00000102580,ENSG00000104112,ENSG00000187689,ENSG00000169439,ENSG00000100097,ENSG00000142871,ENSG00000135862,ENSG00000110243,ENSG00000102265,ENSG00000158874,ENSG00000118137
Formation of intermediate mesoderm	R-HSA-9761174	0.8234839682831129	2.4062857267565203	0.016115654805689328	0.9999999943558961	0.28811824268866204	5	ENSG00000125618,ENSG00000143867,ENSG00000125378	ENSG00000125618,ENSG00000125378,ENSG00000143867,ENSG00000054598,ENSG00000075891,ENSG00000176692,ENSG00000273706
RUNX3 regulates WNT signaling	R-HSA-8951430	0.9220237617632355	2.40399503542114	0.016216993519815537	0.9999999949961887	0.28811824268866204	7	ENSG00000138795,ENSG00000110092,ENSG00000168036,ENSG00000136997,ENSG00000020633	ENSG00000136997,ENSG00000020633,ENSG00000081059,ENSG00000110092,ENSG00000152284,ENSG00000168036,ENSG00000138795
Regulation of CDH11 function	R-HSA-9762292	0.8224973241831145	2.4024223854072995	0.01628689036178077	0.9999999953950096	0.28811824268866204	5	ENSG00000167772,ENSG00000198561,ENSG00000168036	ENSG00000167772,ENSG00000044115,ENSG00000140937,ENSG00000149451,ENSG00000135074,ENSG00000126016,ENSG00000198561,ENSG00000168036
Germ layer formation at gastrulation	R-HSA-9754189	0.8431418473330949	2.395186808381245	0.016611899292765298	0.99999999687057	0.28811824268866204	10	ENSG00000138795,ENSG00000081059,ENSG00000166949,ENSG00000168036	ENSG00000111704,ENSG00000166949,ENSG00000185155,ENSG00000164458,ENSG00000160973,ENSG00000204531,ENSG00000138795,ENSG00000125378,ENSG00000182521,ENSG00000081059,ENSG00000133937,ENSG00000197323,ENSG00000163508,ENSG00000168036,ENSG00000181449,ENSG00000141646
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	R-HSA-381426	0.6322056238313575	2.3950597835510234	0.01661765552669947	0.9999999968919107	0.28811824268866204	76	ENSG00000130203,ENSG00000122194,ENSG00000125378,ENSG00000198734,ENSG00000100342,ENSG00000110243,ENSG00000136244,ENSG00000171560,ENSG00000115461,ENSG00000146674,ENSG00000135862,ENSG00000197249,ENSG00000049323,ENSG00000169174,ENSG00000115718,ENSG00000180210,ENSG00000109501,ENSG00000125730,ENSG00000084674,ENSG00000017427,ENSG00000041982,ENSG00000171557	ENSG00000115457,ENSG00000152592,ENSG00000143870,ENSG00000142192,ENSG00000070404,ENSG00000125730,ENSG00000142515,ENSG00000130203,ENSG00000181195,ENSG00000167759,ENSG00000118972,ENSG00000078898,ENSG00000041982,ENSG00000136244,ENSG00000006118,ENSG00000130528,ENSG00000115461,ENSG00000166598,ENSG00000152291,ENSG00000145192,ENSG00000017427,ENSG00000049323,ENSG00000136026,ENSG00000244731,ENSG00000164054,ENSG00000137845,ENSG00000091136,ENSG00000130175,ENSG00000128595,ENSG00000118785,ENSG00000126777,ENSG00000100448,ENSG00000167751,ENSG00000172037,ENSG00000101439,ENSG00000084674,ENSG00000140093,ENSG00000177706,ENSG00000184371,ENSG00000180210,ENSG00000132031,ENSG00000091513,ENSG00000081051,ENSG00000049449,ENSG00000196611,ENSG00000151655,ENSG00000125363,ENSG00000171951,ENSG00000146678,ENSG00000163430,ENSG00000140545,ENSG00000071073,ENSG00000132464,ENSG00000141753,ENSG00000146674,ENSG00000113889,ENSG00000187689,ENSG00000104112,ENSG00000169439,ENSG00000100097,ENSG00000142871,ENSG00000135862,ENSG00000110243,ENSG00000185269,ENSG00000166147,ENSG00000177666,ENSG00000150687,ENSG00000169174,ENSG00000167244,ENSG00000115363,ENSG00000122194,ENSG00000099937,ENSG00000128564,ENSG00000116260,ENSG00000167779,ENSG00000001036,ENSG00000163453,ENSG00000108950,ENSG00000135052,ENSG00000182752,ENSG00000198734,ENSG00000101938,ENSG00000133895,ENSG00000099769,ENSG00000171557,ENSG00000109501,ENSG00000179403,ENSG00000115718,ENSG00000167748,ENSG00000104805,ENSG00000089199,ENSG00000171560,ENSG00000100450,ENSG00000100342,ENSG00000152583,ENSG00000072080,ENSG00000185624,ENSG00000152595,ENSG00000116183,ENSG00000074855,ENSG00000197249,ENSG00000163631,ENSG00000125378,ENSG00000162576,ENSG00000178522,ENSG00000113739,ENSG00000147257,ENSG00000170558,ENSG00000038427,ENSG00000154305,ENSG00000117601,ENSG00000183087,ENSG00000087245,ENSG00000130385,ENSG00000163975,ENSG00000047457,ENSG00000140943,ENSG00000084234,ENSG00000102854,ENSG00000102580,ENSG00000102265,ENSG00000158874,ENSG00000118137
Interleukin-27 signaling	R-HSA-9020956	0.8202017394776739	2.39342526956173	0.01669188129125132	0.999999997154415	0.28811824268866204	5	ENSG00000105397	ENSG00000105246,ENSG00000127022,ENSG00000115415,ENSG00000104998,ENSG00000162434,ENSG00000168610,ENSG00000197272,ENSG00000134352,ENSG00000006016,ENSG00000105397
NOTCH4 Intracellular Domain Regulates Transcription	R-HSA-9013695	0.7883430407147155	2.3863278259174363	0.01701757374011903	0.9999999980680941	0.28811824268866204	12	ENSG00000100393,ENSG00000166949	ENSG00000197921,ENSG00000168214,ENSG00000166949,ENSG00000135547,ENSG00000037280,ENSG00000164683,ENSG00000107796,ENSG00000114166,ENSG00000005339,ENSG00000161021,ENSG00000100603,ENSG00000184384,ENSG00000134250,ENSG00000013619,ENSG00000114315,ENSG00000148400,ENSG00000204301,ENSG00000100393,ENSG00000196782
mRNA Capping	R-HSA-72086	-0.587860910214924	-2.377679465513416	0.01742196285190567	0.99999999880578	0.28811824268866204	10	ENSG00000110768,ENSG00000272047,ENSG00000047315,ENSG00000020426,ENSG00000134480,ENSG00000163161,ENSG00000134058,ENSG00000100142	ENSG00000163161,ENSG00000020426,ENSG00000134480,ENSG00000125651,ENSG00000104884,ENSG00000105258,ENSG00000145736,ENSG00000213780,ENSG00000272047,ENSG00000100142,ENSG00000110768,ENSG00000196235,ENSG00000144231,ENSG00000101654,ENSG00000102978,ENSG00000147669,ENSG00000134058,ENSG00000163882,ENSG00000099817,ENSG00000181222,ENSG00000188342,ENSG00000047315,ENSG00000168002,ENSG00000177700,ENSG00000111358,ENSG00000111880,ENSG00000114503,ENSG00000005075
RNA Pol II CTD phosphorylation and interaction with CE during HIV infection	R-HSA-167160	-0.587860910214924	-2.377679465513416	0.01742196285190567	0.99999999880578	0.28811824268866204	10	ENSG00000110768,ENSG00000272047,ENSG00000047315,ENSG00000020426,ENSG00000134480,ENSG00000163161,ENSG00000134058,ENSG00000100142	ENSG00000147669,ENSG00000163161,ENSG00000020426,ENSG00000134058,ENSG00000163882,ENSG00000134480,ENSG00000099817,ENSG00000125651,ENSG00000104884,ENSG00000105258,ENSG00000181222,ENSG00000188342,ENSG00000145736,ENSG00000213780,ENSG00000272047,ENSG00000100142,ENSG00000047315,ENSG00000168002,ENSG00000177700,ENSG00000110768,ENSG00000111358,ENSG00000111880,ENSG00000196235,ENSG00000005075,ENSG00000144231,ENSG00000101654
RNA Pol II CTD phosphorylation and interaction with CE	R-HSA-77075	-0.587860910214924	-2.377679465513416	0.01742196285190567	0.99999999880578	0.28811824268866204	10	ENSG00000110768,ENSG00000272047,ENSG00000047315,ENSG00000020426,ENSG00000134480,ENSG00000163161,ENSG00000134058,ENSG00000100142	ENSG00000147669,ENSG00000163161,ENSG00000020426,ENSG00000134058,ENSG00000163882,ENSG00000134480,ENSG00000099817,ENSG00000125651,ENSG00000104884,ENSG00000105258,ENSG00000181222,ENSG00000188342,ENSG00000145736,ENSG00000213780,ENSG00000272047,ENSG00000100142,ENSG00000047315,ENSG00000168002,ENSG00000177700,ENSG00000110768,ENSG00000111358,ENSG00000111880,ENSG00000196235,ENSG00000005075,ENSG00000144231,ENSG00000101654
Zygotic genome activation (ZGA)	R-HSA-9819196	0.8720192301000289	2.3728254223599308	0.017652605237058916	0.9999999990923901	0.28811824268866204	6	ENSG00000141510	ENSG00000258873,ENSG00000235268,ENSG00000259009,ENSG00000260596,ENSG00000121570,ENSG00000180532,ENSG00000197905,ENSG00000282757,ENSG00000213921,ENSG00000005339,ENSG00000134744,ENSG00000083223,ENSG00000141510,ENSG00000163530,ENSG00000137693,ENSG00000100393
Fatty acyl-CoA biosynthesis	R-HSA-75105	-0.6457498067396926	-2.3657066892561542	0.017995695174379378	0.9999999993966702	0.28811824268866204	5	ENSG00000169710,ENSG00000133422,ENSG00000145284	ENSG00000255154,ENSG00000099194,ENSG00000145439,ENSG00000221988,ENSG00000131473,ENSG00000204228,ENSG00000145284,ENSG00000140284,ENSG00000133422,ENSG00000152463,ENSG00000169710,ENSG00000131238
Ovarian tumor domain proteases	R-HSA-5689896	0.7818029334640566	2.3646355410690316	0.018047821915855966	0.9999999994329715	0.28811824268866204	18	ENSG00000141510,ENSG00000115267,ENSG00000091831,ENSG00000118503,ENSG00000131323	ENSG00000115267,ENSG00000170315,ENSG00000168884,ENSG00000104312,ENSG00000269335,ENSG00000264522,ENSG00000221983,ENSG00000019995,ENSG00000171862,ENSG00000167770,ENSG00000169918,ENSG00000143947,ENSG00000167207,ENSG00000170312,ENSG00000088888,ENSG00000141510,ENSG00000137275,ENSG00000121060,ENSG00000145901,ENSG00000091831,ENSG00000089723,ENSG00000107201,ENSG00000072401,ENSG00000118503,ENSG00000131323,ENSG00000067560,ENSG00000068308,ENSG00000050730,ENSG00000134982,ENSG00000175104,ENSG00000181481,ENSG00000165280,ENSG00000106100,ENSG00000175073,ENSG00000150991,ENSG00000133135,ENSG00000146833,ENSG00000180667
"""Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)"	R-HSA-9661069	0.8350533935777217	2.363800291153437	0.01808856053775587	0.999999999459816	0.28811824268866204	10	ENSG00000124762,ENSG00000110092,ENSG00000118971	"ENSG00000123374,ENSG00000129757,ENSG00000175305,ENSG00000135446,ENSG00000110092,ENSG00000124762,ENSG00000105810,ENSG00000198176,ENSG00000112576,ENSG00000139687,ENSG00000105173,ENSG00000114126,ENSG00000112242,ENSG00000118971,ENSG00000007968,ENSG00000101412"""
Interleukin-18 signaling	R-HSA-9012546	0.8117904134854168	2.360357464085077	0.01825733289899656	0.9999999995581532	0.28811824268866204	5	ENSG00000169194,ENSG00000115604	ENSG00000169194,ENSG00000137496,ENSG00000125571,ENSG00000012779,ENSG00000115604,ENSG00000150782,ENSG00000115607
Transcriptional Regulation by VENTX	R-HSA-8853884	0.7710710258774571	2.356435285128922	0.018451282333103114	0.9999999996492769	0.28811824268866204	21	ENSG00000147889,ENSG00000141510,ENSG00000148737,ENSG00000110092,ENSG00000168036,ENSG00000053900,ENSG00000109320,ENSG00000136244	ENSG00000173039,ENSG00000196510,ENSG00000141552,ENSG00000100354,ENSG00000138795,ENSG00000110200,ENSG00000092847,ENSG00000147889,ENSG00000109320,ENSG00000105325,ENSG00000141510,ENSG00000176248,ENSG00000168036,ENSG00000089053,ENSG00000182578,ENSG00000004897,ENSG00000164162,ENSG00000136244,ENSG00000053900,ENSG00000130177,ENSG00000072401,ENSG00000110092,ENSG00000284459,ENSG00000134698,ENSG00000284387,ENSG00000090905,ENSG00000153107,ENSG00000094880,ENSG00000151650,ENSG00000148737,ENSG00000204371,ENSG00000155363,ENSG00000166295,ENSG00000181090,ENSG00000108106,ENSG00000172216,ENSG00000175063,ENSG00000126070,ENSG00000078687,ENSG00000176386
LGI-ADAM interactions	R-HSA-5682910	-0.6294138449367164	-2.3510470187536265	0.018720668094448945	0.9999999997455457	0.28811824268866204	6	ENSG00000008277,ENSG00000166862,ENSG00000168481,ENSG00000099365	ENSG00000008277,ENSG00000168481,ENSG00000142408,ENSG00000166862,ENSG00000099365,ENSG00000006116,ENSG00000153902,ENSG00000106089,ENSG00000114948,ENSG00000108231,ENSG00000132535,ENSG00000153012,ENSG00000073670
Deactivation of the beta-catenin transactivating complex	R-HSA-3769402	0.7608588559301827	2.347304518795422	0.01890979287149408	0.9999999997968805	0.28811824268866204	24	ENSG00000124766,ENSG00000138795,ENSG00000081059,ENSG00000148737,ENSG00000168036,ENSG00000110693,ENSG00000125398	ENSG00000196781,ENSG00000125398,ENSG00000170315,ENSG00000124766,ENSG00000164736,ENSG00000105221,ENSG00000116128,ENSG00000186174,ENSG00000129691,ENSG00000134595,ENSG00000138795,ENSG00000221983,ENSG00000100211,ENSG00000159692,ENSG00000081059,ENSG00000101966,ENSG00000163348,ENSG00000143947,ENSG00000168036,ENSG00000181449,ENSG00000142208,ENSG00000100888,ENSG00000106829,ENSG00000184895,ENSG00000166167,ENSG00000164924,ENSG00000152284,ENSG00000134982,ENSG00000171056,ENSG00000082898,ENSG00000148737,ENSG00000133895,ENSG00000065717,ENSG00000110693,ENSG00000116478,ENSG00000117222,ENSG00000140332,ENSG00000150991,ENSG00000171016,ENSG00000178585,ENSG00000143842
PIP3 activates AKT signaling	R-HSA-1257604	0.6217060265771118	2.3436481234676827	0.019096177908645595	0.9999999998373355	0.28811824268866204	77	ENSG00000163235,ENSG00000068078,ENSG00000100311,ENSG00000137033,ENSG00000091831,ENSG00000138675,ENSG00000169047,ENSG00000140009,ENSG00000178568,ENSG00000178562,ENSG00000115602,ENSG00000176697,ENSG00000157168,ENSG00000070193,ENSG00000145675,ENSG00000105976,ENSG00000140285,ENSG00000066468,ENSG00000179295	ENSG00000019991,ENSG00000033327,ENSG00000225950,ENSG00000157168,ENSG00000162344,ENSG00000065361,ENSG00000169047,ENSG00000177105,ENSG00000276231,ENSG00000178562,ENSG00000158458,ENSG00000182585,ENSG00000197461,ENSG00000128340,ENSG00000159445,ENSG00000182866,ENSG00000185737,ENSG00000115808,ENSG00000160867,ENSG00000148053,ENSG00000118972,ENSG00000142208,ENSG00000169752,ENSG00000070193,ENSG00000100311,ENSG00000078579,ENSG00000176697,ENSG00000136238,ENSG00000091831,ENSG00000070388,ENSG00000177885,ENSG00000186654,ENSG00000090554,ENSG00000109458,ENSG00000121594,ENSG00000178568,ENSG00000105976,ENSG00000185652,ENSG00000105851,ENSG00000101255,ENSG00000140992,ENSG00000115602,ENSG00000134853,ENSG00000145675,ENSG00000107831,ENSG00000163235,ENSG00000198001,ENSG00000077782,ENSG00000113070,ENSG00000121879,ENSG00000186895,ENSG00000141736,ENSG00000185950,ENSG00000124882,ENSG00000049130,ENSG00000138685,ENSG00000105647,ENSG00000134962,ENSG00000051382,ENSG00000179295,ENSG00000138675,ENSG00000113721,ENSG00000105221,ENSG00000198793,ENSG00000171608,ENSG00000113578,ENSG00000140538,ENSG00000141506,ENSG00000164327,ENSG00000102678,ENSG00000141968,ENSG00000140285,ENSG00000111241,ENSG00000122025,ENSG00000166225,ENSG00000184216,ENSG00000197122,ENSG00000109321,ENSG00000138798,ENSG00000172936,ENSG00000066468,ENSG00000140009,ENSG00000068078,ENSG00000174808,ENSG00000158815,ENSG00000075388,ENSG00000157404,ENSG00000117461,ENSG00000117020,ENSG00000163600,ENSG00000177455,ENSG00000163519,ENSG00000114013,ENSG00000175104,ENSG00000010810,ENSG00000146648,ENSG00000196083,ENSG00000196468,ENSG00000155629,ENSG00000156427,ENSG00000118515,ENSG00000137033,ENSG00000133116,ENSG00000167965
TGF-beta receptor signaling activates SMADs	R-HSA-2173789	0.7599714054324873	2.3433796253488106	0.01910992770383846	0.9999999998399792	0.28811824268866204	24	ENSG00000168056,ENSG00000166949,ENSG00000105855,ENSG00000140564,ENSG00000092969,ENSG00000105329,ENSG00000049323	ENSG00000105855,ENSG00000175387,ENSG00000150093,ENSG00000166147,ENSG00000140564,ENSG00000105329,ENSG00000166949,ENSG00000157077,ENSG00000090006,ENSG00000077943,ENSG00000106799,ENSG00000129559,ENSG00000119699,ENSG00000049323,ENSG00000069702,ENSG00000168056,ENSG00000110395,ENSG00000259207,ENSG00000119681,ENSG00000138448,ENSG00000163513,ENSG00000115221,ENSG00000130725,ENSG00000088832,ENSG00000092969,ENSG00000141646
Regulation of gene expression in early pancreatic precursor cells	R-HSA-210747	0.8067024970100343	2.3402776071205946	0.01926941081513256	0.9999999998676804	0.28811824268866204	5	ENSG00000116833	ENSG00000169856,ENSG00000116833,ENSG00000139515,ENSG00000205922,ENSG00000070193,ENSG00000163623,ENSG00000168267
Co-inhibition by PD-1	R-HSA-389948	0.8052217582629321	2.334422734074771	0.019573597529528364	0.9999999999079269	0.28811824268866204	5	ENSG00000179295	ENSG00000274752,ENSG00000010610,ENSG00000227357,ENSG00000103653,ENSG00000120217,ENSG00000198502,ENSG00000223865,ENSG00000179295,ENSG00000231389,ENSG00000232629,ENSG00000188389,ENSG00000160654,ENSG00000211790,ENSG00000182866,ENSG00000204287,ENSG00000278030,ENSG00000167286,ENSG00000198821,ENSG00000111679,ENSG00000211810,ENSG00000196735,ENSG00000196126,ENSG00000231679,ENSG00000237541,ENSG00000198851,ENSG00000211799
